trip_id,organization_name,is_operator
121120000309239724,Transdev Sverige AB ,1
121120000309239809,Transdev Sverige AB ,1
121120000309239962,Transdev Sverige AB ,1
121120000309240013,Transdev Sverige AB ,1
121120000309240081,Transdev Sverige AB ,1
121120000309240234,Transdev Sverige AB ,1
121120000309240268,Transdev Sverige AB ,1
121120000309240353,Transdev Sverige AB ,1
121120000309239585,Transdev Sverige AB ,1
121120000309239690,Transdev Sverige AB ,1
121120000309239741,Transdev Sverige AB ,1
121120000309239928,Transdev Sverige AB ,1
121120000309239996,Transdev Sverige AB ,1
121120000309240047,Transdev Sverige AB ,1
121120000309240064,Transdev Sverige AB ,1
121120000309240098,Transdev Sverige AB ,1
121120000309240132,Transdev Sverige AB ,1
121120000309240217,Transdev Sverige AB ,1
121120000309240251,Transdev Sverige AB ,1
121120000309240302,Transdev Sverige AB ,1
121120000309240336,Transdev Sverige AB ,1
121120000309240387,Transdev Sverige AB ,1
121120000309240404,Transdev Sverige AB ,1
121120000309239603,Transdev Sverige AB ,1
121120000309239639,Transdev Sverige AB ,1
121120000309239673,Transdev Sverige AB ,1
121120000309239775,Transdev Sverige AB ,1
121120000309239860,Transdev Sverige AB ,1
121120000309239894,Transdev Sverige AB ,1
121120000309240115,Transdev Sverige AB ,1
121120000309240183,Transdev Sverige AB ,1
121120000309240200,Transdev Sverige AB ,1
121120000309240319,Transdev Sverige AB ,1
121120000309240370,Transdev Sverige AB ,1
121120000309240421,Transdev Sverige AB ,1
121120000309240455,Transdev Sverige AB ,1
121120000309240489,Transdev Sverige AB ,1
121120000309240541,Transdev Sverige AB ,1
121120000309240577,Transdev Sverige AB ,1
121120000309240612,Transdev Sverige AB ,1
121120000309240629,Transdev Sverige AB ,1
121120000309240782,Transdev Sverige AB ,1
121120000309240816,Transdev Sverige AB ,1
121120000309240850,Transdev Sverige AB ,1
121120000309241003,Transdev Sverige AB ,1
121120000309241071,Transdev Sverige AB ,1
121120000309241139,Transdev Sverige AB ,1
121120000309241156,Transdev Sverige AB ,1
121120000309240438,Transdev Sverige AB ,1
121120000309240680,Transdev Sverige AB ,1
121120000309240765,Transdev Sverige AB ,1
121120000309240833,Transdev Sverige AB ,1
121120000309240867,Transdev Sverige AB ,1
121120000309240884,Transdev Sverige AB ,1
121120000309241054,Transdev Sverige AB ,1
121120000309241122,Transdev Sverige AB ,1
121120000309240523,Transdev Sverige AB ,1
121120000309240559,Transdev Sverige AB ,1
121120000309240595,Transdev Sverige AB ,1
121120000309240748,Transdev Sverige AB ,1
121120000309240901,Transdev Sverige AB ,1
121120000309240918,Transdev Sverige AB ,1
121120000309240935,Transdev Sverige AB ,1
121120000309240969,Transdev Sverige AB ,1
121120000309241207,Transdev Sverige AB ,1
121120000309240472,Transdev Sverige AB ,1
121120000309240506,Transdev Sverige AB ,1
121120000309240646,Transdev Sverige AB ,1
121120000309240663,Transdev Sverige AB ,1
121120000309240697,Transdev Sverige AB ,1
121120000309240714,Transdev Sverige AB ,1
121120000309240731,Transdev Sverige AB ,1
121120000309240799,Transdev Sverige AB ,1
121120000309240952,Transdev Sverige AB ,1
121120000309240986,Transdev Sverige AB ,1
121120000309241020,Transdev Sverige AB ,1
121120000309241037,Transdev Sverige AB ,1
121120000309241088,Transdev Sverige AB ,1
121120000309241105,Transdev Sverige AB ,1
121120000309241173,Transdev Sverige AB ,1
121120000309241190,Transdev Sverige AB ,1
121120000309241224,Transdev Sverige AB ,1
121120000310923810,Transdev Sverige AB ,1
121120000310923864,Transdev Sverige AB ,1
121120000310924214,Transdev Sverige AB ,1
121120000310924416,Transdev Sverige AB ,1
121120000310924766,Transdev Sverige AB ,1
121120000310924793,Transdev Sverige AB ,1
121120000310924820,Transdev Sverige AB ,1
121120000310925020,Transdev Sverige AB ,1
121120000310925724,Transdev Sverige AB ,1
121120000310925776,Transdev Sverige AB ,1
121120000310925928,Transdev Sverige AB ,1
121120000310926079,Transdev Sverige AB ,1
121120000310926130,Transdev Sverige AB ,1
121120000310923710,Transdev Sverige AB ,1
121120000310923760,Transdev Sverige AB ,1
121120000310923837,Transdev Sverige AB ,1
121120000310923964,Transdev Sverige AB ,1
121120000310924014,Transdev Sverige AB ,1
121120000310924114,Transdev Sverige AB ,1
121120000310925070,Transdev Sverige AB ,1
121120000310925170,Transdev Sverige AB ,1
121120000310925270,Transdev Sverige AB ,1
121120000310925572,Transdev Sverige AB ,1
121120000310926181,Transdev Sverige AB ,1
121120000310926232,Transdev Sverige AB ,1
121120000310926259,Transdev Sverige AB ,1
121120000310923660,Transdev Sverige AB ,1
121120000310924164,Transdev Sverige AB ,1
121120000310924264,Transdev Sverige AB ,1
121120000310924364,Transdev Sverige AB ,1
121120000310924516,Transdev Sverige AB ,1
121120000310924566,Transdev Sverige AB ,1
121120000310924716,Transdev Sverige AB ,1
121120000310924870,Transdev Sverige AB ,1
121120000310924970,Transdev Sverige AB ,1
121120000310925120,Transdev Sverige AB ,1
121120000310925220,Transdev Sverige AB ,1
121120000310925320,Transdev Sverige AB ,1
121120000310925370,Transdev Sverige AB ,1
121120000310925520,Transdev Sverige AB ,1
121120000310925674,Transdev Sverige AB ,1
121120000310925978,Transdev Sverige AB ,1
121120000310923914,Transdev Sverige AB ,1
121120000310924064,Transdev Sverige AB ,1
121120000310924314,Transdev Sverige AB ,1
121120000310924466,Transdev Sverige AB ,1
121120000310924616,Transdev Sverige AB ,1
121120000310924666,Transdev Sverige AB ,1
121120000310924920,Transdev Sverige AB ,1
121120000310925420,Transdev Sverige AB ,1
121120000310925470,Transdev Sverige AB ,1
121120000310925622,Transdev Sverige AB ,1
121120000310925826,Transdev Sverige AB ,1
121120000310925878,Transdev Sverige AB ,1
121120000310926028,Transdev Sverige AB ,1
121120000310926459,Transdev Sverige AB ,1
121120000310926559,Transdev Sverige AB ,1
121120000310926959,Transdev Sverige AB ,1
121120000310927059,Transdev Sverige AB ,1
121120000310927109,Transdev Sverige AB ,1
121120000310927719,Transdev Sverige AB ,1
121120000310927769,Transdev Sverige AB ,1
121120000310927869,Transdev Sverige AB ,1
121120000310928319,Transdev Sverige AB ,1
121120000310928469,Transdev Sverige AB ,1
121120000310928569,Transdev Sverige AB ,1
121120000310928619,Transdev Sverige AB ,1
121120000310928771,Transdev Sverige AB ,1
121120000310926309,Transdev Sverige AB ,1
121120000310926359,Transdev Sverige AB ,1
121120000310926859,Transdev Sverige AB ,1
121120000310927363,Transdev Sverige AB ,1
121120000310927463,Transdev Sverige AB ,1
121120000310927515,Transdev Sverige AB ,1
121120000310927565,Transdev Sverige AB ,1
121120000310927819,Transdev Sverige AB ,1
121120000310927919,Transdev Sverige AB ,1
121120000310927969,Transdev Sverige AB ,1
121120000310928019,Transdev Sverige AB ,1
121120000310928119,Transdev Sverige AB ,1
121120000310928219,Transdev Sverige AB ,1
121120000310928269,Transdev Sverige AB ,1
121120000310928369,Transdev Sverige AB ,1
121120000310928419,Transdev Sverige AB ,1
121120000310928669,Transdev Sverige AB ,1
121120000310928975,Transdev Sverige AB ,1
121120000310926509,Transdev Sverige AB ,1
121120000310926709,Transdev Sverige AB ,1
121120000310926909,Transdev Sverige AB ,1
121120000310927009,Transdev Sverige AB ,1
121120000310927213,Transdev Sverige AB ,1
121120000310927413,Transdev Sverige AB ,1
121120000310928169,Transdev Sverige AB ,1
121120000310928519,Transdev Sverige AB ,1
121120000310928719,Transdev Sverige AB ,1
121120000310926409,Transdev Sverige AB ,1
121120000310926609,Transdev Sverige AB ,1
121120000310926659,Transdev Sverige AB ,1
121120000310926759,Transdev Sverige AB ,1
121120000310926809,Transdev Sverige AB ,1
121120000310927159,Transdev Sverige AB ,1
121120000310927186,Transdev Sverige AB ,1
121120000310927263,Transdev Sverige AB ,1
121120000310927313,Transdev Sverige AB ,1
121120000310927617,Transdev Sverige AB ,1
121120000310927667,Transdev Sverige AB ,1
121120000310928069,Transdev Sverige AB ,1
121120000310928821,Transdev Sverige AB ,1
121120000310928873,Transdev Sverige AB ,1
121120000310928924,Transdev Sverige AB ,1
121120000310929026,Transdev Sverige AB ,1
121120000310929077,Transdev Sverige AB ,1
121120000309105326,Transdev Sverige AB ,1
121120000309105345,Transdev Sverige AB ,1
121120000309105440,Transdev Sverige AB ,1
121120000309105459,Transdev Sverige AB ,1
121120000309105497,Transdev Sverige AB ,1
121120000309105611,Transdev Sverige AB ,1
121120000309105828,Transdev Sverige AB ,1
121120000309105884,Transdev Sverige AB ,1
121120000309105922,Transdev Sverige AB ,1
121120000309105941,Transdev Sverige AB ,1
121120000309106150,Transdev Sverige AB ,1
121120000309106169,Transdev Sverige AB ,1
121120000309106264,Transdev Sverige AB ,1
121120000309106340,Transdev Sverige AB ,1
121120000309106359,Transdev Sverige AB ,1
121120000309106456,Transdev Sverige AB ,1
121120000309106475,Transdev Sverige AB ,1
121120000309106551,Transdev Sverige AB ,1
121120000309106646,Transdev Sverige AB ,1
121120000309106684,Transdev Sverige AB ,1
121120000309106703,Transdev Sverige AB ,1
121120000309106893,Transdev Sverige AB ,1
121120000309106950,Transdev Sverige AB ,1
121120000309107102,Transdev Sverige AB ,1
121120000309107121,Transdev Sverige AB ,1
121120000309107159,Transdev Sverige AB ,1
121120000309107369,Transdev Sverige AB ,1
121120000309107407,Transdev Sverige AB ,1
121120000309107464,Transdev Sverige AB ,1
121120000309107504,Transdev Sverige AB ,1
121120000309107680,Transdev Sverige AB ,1
121120000309107699,Transdev Sverige AB ,1
121120000309107758,Transdev Sverige AB ,1
121120000309107818,Transdev Sverige AB ,1
121120000309107894,Transdev Sverige AB ,1
121120000309107913,Transdev Sverige AB ,1
121120000309107951,Transdev Sverige AB ,1
121120000309108008,Transdev Sverige AB ,1
121120000309108065,Transdev Sverige AB ,1
121120000309108084,Transdev Sverige AB ,1
121120000309108179,Transdev Sverige AB ,1
121120000309108217,Transdev Sverige AB ,1
121120000309105158,Transdev Sverige AB ,1
121120000309105364,Transdev Sverige AB ,1
121120000309105383,Transdev Sverige AB ,1
121120000309105535,Transdev Sverige AB ,1
121120000309105592,Transdev Sverige AB ,1
121120000309105865,Transdev Sverige AB ,1
121120000309105903,Transdev Sverige AB ,1
121120000309105960,Transdev Sverige AB ,1
121120000309105979,Transdev Sverige AB ,1
121120000309105998,Transdev Sverige AB ,1
121120000309106055,Transdev Sverige AB ,1
121120000309106074,Transdev Sverige AB ,1
121120000309106112,Transdev Sverige AB ,1
121120000309106131,Transdev Sverige AB ,1
121120000309106207,Transdev Sverige AB ,1
121120000309106226,Transdev Sverige AB ,1
121120000309106302,Transdev Sverige AB ,1
121120000309106378,Transdev Sverige AB ,1
121120000309106418,Transdev Sverige AB ,1
121120000309106494,Transdev Sverige AB ,1
121120000309106741,Transdev Sverige AB ,1
121120000309106798,Transdev Sverige AB ,1
121120000309106817,Transdev Sverige AB ,1
121120000309106855,Transdev Sverige AB ,1
121120000309106874,Transdev Sverige AB ,1
121120000309106931,Transdev Sverige AB ,1
121120000309106988,Transdev Sverige AB ,1
121120000309107007,Transdev Sverige AB ,1
121120000309107026,Transdev Sverige AB ,1
121120000309107178,Transdev Sverige AB ,1
121120000309107197,Transdev Sverige AB ,1
121120000309107235,Transdev Sverige AB ,1
121120000309107273,Transdev Sverige AB ,1
121120000309107312,Transdev Sverige AB ,1
121120000309107331,Transdev Sverige AB ,1
121120000309107350,Transdev Sverige AB ,1
121120000309107388,Transdev Sverige AB ,1
121120000309107445,Transdev Sverige AB ,1
121120000309107484,Transdev Sverige AB ,1
121120000309107603,Transdev Sverige AB ,1
121120000309107641,Transdev Sverige AB ,1
121120000309107661,Transdev Sverige AB ,1
121120000309107778,Transdev Sverige AB ,1
121120000309107856,Transdev Sverige AB ,1
121120000309107989,Transdev Sverige AB ,1
121120000309108141,Transdev Sverige AB ,1
121120000309108236,Transdev Sverige AB ,1
121120000309105120,Transdev Sverige AB ,1
121120000309105177,Transdev Sverige AB ,1
121120000309105289,Transdev Sverige AB ,1
121120000309105402,Transdev Sverige AB ,1
121120000309105421,Transdev Sverige AB ,1
121120000309105478,Transdev Sverige AB ,1
121120000309105516,Transdev Sverige AB ,1
121120000309105573,Transdev Sverige AB ,1
121120000309105668,Transdev Sverige AB ,1
121120000309105706,Transdev Sverige AB ,1
121120000309105725,Transdev Sverige AB ,1
121120000309105763,Transdev Sverige AB ,1
121120000309105782,Transdev Sverige AB ,1
121120000309106017,Transdev Sverige AB ,1
121120000309106036,Transdev Sverige AB ,1
121120000309106188,Transdev Sverige AB ,1
121120000309106321,Transdev Sverige AB ,1
121120000309106399,Transdev Sverige AB ,1
121120000309106513,Transdev Sverige AB ,1
121120000309106589,Transdev Sverige AB ,1
121120000309106608,Transdev Sverige AB ,1
121120000309106627,Transdev Sverige AB ,1
121120000309106665,Transdev Sverige AB ,1
121120000309106722,Transdev Sverige AB ,1
121120000309106779,Transdev Sverige AB ,1
121120000309106836,Transdev Sverige AB ,1
121120000309107045,Transdev Sverige AB ,1
121120000309107140,Transdev Sverige AB ,1
121120000309107524,Transdev Sverige AB ,1
121120000309107543,Transdev Sverige AB ,1
121120000309107583,Transdev Sverige AB ,1
121120000309107718,Transdev Sverige AB ,1
121120000309107738,Transdev Sverige AB ,1
121120000309107798,Transdev Sverige AB ,1
121120000309107875,Transdev Sverige AB ,1
121120000309107970,Transdev Sverige AB ,1
121120000309108122,Transdev Sverige AB ,1
121120000309108198,Transdev Sverige AB ,1
121120000309105139,Transdev Sverige AB ,1
121120000309105196,Transdev Sverige AB ,1
121120000309105215,Transdev Sverige AB ,1
121120000309105252,Transdev Sverige AB ,1
121120000309105554,Transdev Sverige AB ,1
121120000309105630,Transdev Sverige AB ,1
121120000309105649,Transdev Sverige AB ,1
121120000309105687,Transdev Sverige AB ,1
121120000309105744,Transdev Sverige AB ,1
121120000309105809,Transdev Sverige AB ,1
121120000309106093,Transdev Sverige AB ,1
121120000309106245,Transdev Sverige AB ,1
121120000309106283,Transdev Sverige AB ,1
121120000309106437,Transdev Sverige AB ,1
121120000309106532,Transdev Sverige AB ,1
121120000309106570,Transdev Sverige AB ,1
121120000309106760,Transdev Sverige AB ,1
121120000309106912,Transdev Sverige AB ,1
121120000309106969,Transdev Sverige AB ,1
121120000309107064,Transdev Sverige AB ,1
121120000309107083,Transdev Sverige AB ,1
121120000309107216,Transdev Sverige AB ,1
121120000309107254,Transdev Sverige AB ,1
121120000309107293,Transdev Sverige AB ,1
121120000309107426,Transdev Sverige AB ,1
121120000309107563,Transdev Sverige AB ,1
121120000309107622,Transdev Sverige AB ,1
121120000309107837,Transdev Sverige AB ,1
121120000309107932,Transdev Sverige AB ,1
121120000309108027,Transdev Sverige AB ,1
121120000309108046,Transdev Sverige AB ,1
121120000309108103,Transdev Sverige AB ,1
121120000309108160,Transdev Sverige AB ,1
121120000309108333,Transdev Sverige AB ,1
121120000309108371,Transdev Sverige AB ,1
121120000309108428,Transdev Sverige AB ,1
121120000309108523,Transdev Sverige AB ,1
121120000309108544,Transdev Sverige AB ,1
121120000309108787,Transdev Sverige AB ,1
121120000309108843,Transdev Sverige AB ,1
121120000309108900,Transdev Sverige AB ,1
121120000309109147,Transdev Sverige AB ,1
121120000309109223,Transdev Sverige AB ,1
121120000309109318,Transdev Sverige AB ,1
121120000309109356,Transdev Sverige AB ,1
121120000309109394,Transdev Sverige AB ,1
121120000309109590,Transdev Sverige AB ,1
121120000309109609,Transdev Sverige AB ,1
121120000309109989,Transdev Sverige AB ,1
121120000309110046,Transdev Sverige AB ,1
121120000309110122,Transdev Sverige AB ,1
121120000309110274,Transdev Sverige AB ,1
121120000309110370,Transdev Sverige AB ,1
121120000309110490,Transdev Sverige AB ,1
121120000309110548,Transdev Sverige AB ,1
121120000309110605,Transdev Sverige AB ,1
121120000309110681,Transdev Sverige AB ,1
121120000309110738,Transdev Sverige AB ,1
121120000309110776,Transdev Sverige AB ,1
121120000309110814,Transdev Sverige AB ,1
121120000309110988,Transdev Sverige AB ,1
121120000309111007,Transdev Sverige AB ,1
121120000309111083,Transdev Sverige AB ,1
121120000309108274,Transdev Sverige AB ,1
121120000309108352,Transdev Sverige AB ,1
121120000309108409,Transdev Sverige AB ,1
121120000309108447,Transdev Sverige AB ,1
121120000309108485,Transdev Sverige AB ,1
121120000309108638,Transdev Sverige AB ,1
121120000309108824,Transdev Sverige AB ,1
121120000309108862,Transdev Sverige AB ,1
121120000309109052,Transdev Sverige AB ,1
121120000309109109,Transdev Sverige AB ,1
121120000309109242,Transdev Sverige AB ,1
121120000309109280,Transdev Sverige AB ,1
121120000309109413,Transdev Sverige AB ,1
121120000309109552,Transdev Sverige AB ,1
121120000309109628,Transdev Sverige AB ,1
121120000309109666,Transdev Sverige AB ,1
121120000309109685,Transdev Sverige AB ,1
121120000309109951,Transdev Sverige AB ,1
121120000309110103,Transdev Sverige AB ,1
121120000309110160,Transdev Sverige AB ,1
121120000309110293,Transdev Sverige AB ,1
121120000309110350,Transdev Sverige AB ,1
121120000309108255,Transdev Sverige AB ,1
121120000309108504,Transdev Sverige AB ,1
121120000309108600,Transdev Sverige AB ,1
121120000309108881,Transdev Sverige AB ,1
121120000309108976,Transdev Sverige AB ,1
121120000309108995,Transdev Sverige AB ,1
121120000309109014,Transdev Sverige AB ,1
121120000309109033,Transdev Sverige AB ,1
121120000309109071,Transdev Sverige AB ,1
121120000309109090,Transdev Sverige AB ,1
121120000309109128,Transdev Sverige AB ,1
121120000309109166,Transdev Sverige AB ,1
121120000309109185,Transdev Sverige AB ,1
121120000309109261,Transdev Sverige AB ,1
121120000309109337,Transdev Sverige AB ,1
121120000309109451,Transdev Sverige AB ,1
121120000309109470,Transdev Sverige AB ,1
121120000309109495,Transdev Sverige AB ,1
121120000309109514,Transdev Sverige AB ,1
121120000309109533,Transdev Sverige AB ,1
121120000309109742,Transdev Sverige AB ,1
121120000309109761,Transdev Sverige AB ,1
121120000309109799,Transdev Sverige AB ,1
121120000309109970,Transdev Sverige AB ,1
121120000309110027,Transdev Sverige AB ,1
121120000309110084,Transdev Sverige AB ,1
121120000309110198,Transdev Sverige AB ,1
121120000309110217,Transdev Sverige AB ,1
121120000309110236,Transdev Sverige AB ,1
121120000309110255,Transdev Sverige AB ,1
121120000309110331,Transdev Sverige AB ,1
121120000309110410,Transdev Sverige AB ,1
121120000309110430,Transdev Sverige AB ,1
121120000309110470,Transdev Sverige AB ,1
121120000309110624,Transdev Sverige AB ,1
121120000309110700,Transdev Sverige AB ,1
121120000309110795,Transdev Sverige AB ,1
121120000309110950,Transdev Sverige AB ,1
121120000309111102,Transdev Sverige AB ,1
121120000309110390,Transdev Sverige AB ,1
121120000309110510,Transdev Sverige AB ,1
121120000309110529,Transdev Sverige AB ,1
121120000309110567,Transdev Sverige AB ,1
121120000309110662,Transdev Sverige AB ,1
121120000309110719,Transdev Sverige AB ,1
121120000309110833,Transdev Sverige AB ,1
121120000309110852,Transdev Sverige AB ,1
121120000309110892,Transdev Sverige AB ,1
121120000309110912,Transdev Sverige AB ,1
121120000309110969,Transdev Sverige AB ,1
121120000309111026,Transdev Sverige AB ,1
121120000309111045,Transdev Sverige AB ,1
121120000309111064,Transdev Sverige AB ,1
121120000309111140,Transdev Sverige AB ,1
121120000309111178,Transdev Sverige AB ,1
121120000309108293,Transdev Sverige AB ,1
121120000309108312,Transdev Sverige AB ,1
121120000309108390,Transdev Sverige AB ,1
121120000309108466,Transdev Sverige AB ,1
121120000309108565,Transdev Sverige AB ,1
121120000309108619,Transdev Sverige AB ,1
121120000309108675,Transdev Sverige AB ,1
121120000309108694,Transdev Sverige AB ,1
121120000309108713,Transdev Sverige AB ,1
121120000309108750,Transdev Sverige AB ,1
121120000309108919,Transdev Sverige AB ,1
121120000309108938,Transdev Sverige AB ,1
121120000309108957,Transdev Sverige AB ,1
121120000309109204,Transdev Sverige AB ,1
121120000309109299,Transdev Sverige AB ,1
121120000309109375,Transdev Sverige AB ,1
121120000309109432,Transdev Sverige AB ,1
121120000309109571,Transdev Sverige AB ,1
121120000309109647,Transdev Sverige AB ,1
121120000309109704,Transdev Sverige AB ,1
121120000309109723,Transdev Sverige AB ,1
121120000309109780,Transdev Sverige AB ,1
121120000309109818,Transdev Sverige AB ,1
121120000309109837,Transdev Sverige AB ,1
121120000309109856,Transdev Sverige AB ,1
121120000309109875,Transdev Sverige AB ,1
121120000309109894,Transdev Sverige AB ,1
121120000309109913,Transdev Sverige AB ,1
121120000309109932,Transdev Sverige AB ,1
121120000309110008,Transdev Sverige AB ,1
121120000309110065,Transdev Sverige AB ,1
121120000309110141,Transdev Sverige AB ,1
121120000309110179,Transdev Sverige AB ,1
121120000309110312,Transdev Sverige AB ,1
121120000309110450,Transdev Sverige AB ,1
121120000309110586,Transdev Sverige AB ,1
121120000309110643,Transdev Sverige AB ,1
121120000309110757,Transdev Sverige AB ,1
121120000309110872,Transdev Sverige AB ,1
121120000309110931,Transdev Sverige AB ,1
121120000309111121,Transdev Sverige AB ,1
121120000309111159,Transdev Sverige AB ,1
121120000305173397,Transdev Sverige AB ,1
121120000305173416,Transdev Sverige AB ,1
121120000305173593,Transdev Sverige AB ,1
121120000305173340,Transdev Sverige AB ,1
121120000305173359,Transdev Sverige AB ,1
121120000305173378,Transdev Sverige AB ,1
121120000305173435,Transdev Sverige AB ,1
121120000305173612,Transdev Sverige AB ,1
121120000305173574,Transdev Sverige AB ,1
121120000305173633,Transdev Sverige AB ,1
121120000305173652,Transdev Sverige AB ,1
121120000309111559,Nobina Sverige AB,1
121120000309112354,Nobina Sverige AB,1
121120000309111445,Nobina Sverige AB,1
121120000309111719,Nobina Sverige AB,1
121120000309111776,Nobina Sverige AB,1
121120000309112183,Nobina Sverige AB,1
121120000309111258,Nobina Sverige AB,1
121120000309111501,Nobina Sverige AB,1
121120000309111647,Nobina Sverige AB,1
121120000309111671,Nobina Sverige AB,1
121120000309112040,Nobina Sverige AB,1
121120000309112087,Nobina Sverige AB,1
121120000309111323,Nobina Sverige AB,1
121120000309111389,Nobina Sverige AB,1
121120000309111615,Nobina Sverige AB,1
121120000309111833,Nobina Sverige AB,1
121120000309111890,Nobina Sverige AB,1
121120000309111946,Nobina Sverige AB,1
121120000309111993,Nobina Sverige AB,1
121120000309112135,Nobina Sverige AB,1
121120000309112240,Nobina Sverige AB,1
121120000309112297,Nobina Sverige AB,1
121120000300662269,Nobina Sverige AB,1
121120000300662636,Nobina Sverige AB,1
121120000300663584,Nobina Sverige AB,1
121120000300663864,Nobina Sverige AB,1
121120000300663920,Nobina Sverige AB,1
121120000300664211,Nobina Sverige AB,1
121120000300664258,Nobina Sverige AB,1
121120000300664305,Nobina Sverige AB,1
121120000300663416,Nobina Sverige AB,1
121120000300663472,Nobina Sverige AB,1
121120000300663808,Nobina Sverige AB,1
121120000300664023,Nobina Sverige AB,1
121120000300664070,Nobina Sverige AB,1
121120000300663528,Nobina Sverige AB,1
121120000300663640,Nobina Sverige AB,1
121120000300663696,Nobina Sverige AB,1
121120000300663976,Nobina Sverige AB,1
121120000300664117,Nobina Sverige AB,1
121120000300664369,Nobina Sverige AB,1
121120000300662325,Nobina Sverige AB,1
121120000300663752,Nobina Sverige AB,1
121120000300664164,Nobina Sverige AB,1
121120000300664425,Nobina Sverige AB,1
121120000309112994,Nobina Sverige AB,1
121120000309112466,Nobina Sverige AB,1
121120000309112697,Nobina Sverige AB,1
121120000309112946,Nobina Sverige AB,1
121120000309113056,Nobina Sverige AB,1
121120000309112547,Nobina Sverige AB,1
121120000309112754,Nobina Sverige AB,1
121120000309112802,Nobina Sverige AB,1
121120000309112850,Nobina Sverige AB,1
121120000309112898,Nobina Sverige AB,1
121120000309113103,Nobina Sverige AB,1
121120000309113500,Nobina Sverige AB,1
121120000309113034,Nobina Sverige AB,1
121120000309113215,Nobina Sverige AB,1
121120000309113272,Nobina Sverige AB,1
121120000309113329,Nobina Sverige AB,1
121120000309113386,Nobina Sverige AB,1
121120000309113443,Nobina Sverige AB,1
121120000309112410,Nobina Sverige AB,1
121120000309112500,Nobina Sverige AB,1
121120000309112631,Nobina Sverige AB,1
121120000309113159,Nobina Sverige AB,1
121120000309113557,Nobina Sverige AB,1
121120000300665743,Nobina Sverige AB,1
121120000300665790,Nobina Sverige AB,1
121120000300665978,Nobina Sverige AB,1
121120000300665015,Nobina Sverige AB,1
121120000300665837,Nobina Sverige AB,1
121120000300665071,Nobina Sverige AB,1
121120000300665351,Nobina Sverige AB,1
121120000300665407,Nobina Sverige AB,1
121120000300665463,Nobina Sverige AB,1
121120000300665931,Nobina Sverige AB,1
121120000300665127,Nobina Sverige AB,1
121120000300665183,Nobina Sverige AB,1
121120000300665239,Nobina Sverige AB,1
121120000300665295,Nobina Sverige AB,1
121120000300665519,Nobina Sverige AB,1
121120000300665575,Nobina Sverige AB,1
121120000300665631,Nobina Sverige AB,1
121120000300665687,Nobina Sverige AB,1
121120000300665884,Nobina Sverige AB,1
121120000309113920,Nobina Sverige AB,1
121120000309114001,Nobina Sverige AB,1
121120000309114375,Nobina Sverige AB,1
121120000309114406,Nobina Sverige AB,1
121120000309114434,Nobina Sverige AB,1
121120000309114683,Nobina Sverige AB,1
121120000309114791,Nobina Sverige AB,1
121120000309114845,Nobina Sverige AB,1
121120000309114873,Nobina Sverige AB,1
121120000309114983,Nobina Sverige AB,1
121120000309115070,Nobina Sverige AB,1
121120000309115097,Nobina Sverige AB,1
121120000309115185,Nobina Sverige AB,1
121120000309115400,Nobina Sverige AB,1
121120000309115455,Nobina Sverige AB,1
121120000309115482,Nobina Sverige AB,1
121120000309115539,Nobina Sverige AB,1
121120000309115594,Nobina Sverige AB,1
121120000309115864,Nobina Sverige AB,1
121120000309113947,Nobina Sverige AB,1
121120000309113974,Nobina Sverige AB,1
121120000309114028,Nobina Sverige AB,1
121120000309114109,Nobina Sverige AB,1
121120000309114136,Nobina Sverige AB,1
121120000309114273,Nobina Sverige AB,1
121120000309114517,Nobina Sverige AB,1
121120000309114571,Nobina Sverige AB,1
121120000309114601,Nobina Sverige AB,1
121120000309114629,Nobina Sverige AB,1
121120000309114656,Nobina Sverige AB,1
121120000309114737,Nobina Sverige AB,1
121120000309113623,Nobina Sverige AB,1
121120000309113677,Nobina Sverige AB,1
121120000309113731,Nobina Sverige AB,1
121120000309113785,Nobina Sverige AB,1
121120000309113839,Nobina Sverige AB,1
121120000309113866,Nobina Sverige AB,1
121120000309113893,Nobina Sverige AB,1
121120000309114300,Nobina Sverige AB,1
121120000309114327,Nobina Sverige AB,1
121120000309114818,Nobina Sverige AB,1
121120000309114900,Nobina Sverige AB,1
121120000309114928,Nobina Sverige AB,1
121120000309115154,Nobina Sverige AB,1
121120000309115373,Nobina Sverige AB,1
121120000309115567,Nobina Sverige AB,1
121120000309115729,Nobina Sverige AB,1
121120000309115783,Nobina Sverige AB,1
121120000309115810,Nobina Sverige AB,1
121120000309115837,Nobina Sverige AB,1
121120000309115959,Nobina Sverige AB,1
121120000309114764,Nobina Sverige AB,1
121120000309114955,Nobina Sverige AB,1
121120000309115043,Nobina Sverige AB,1
121120000309115124,Nobina Sverige AB,1
121120000309115259,Nobina Sverige AB,1
121120000309115318,Nobina Sverige AB,1
121120000309115346,Nobina Sverige AB,1
121120000309115621,Nobina Sverige AB,1
121120000309115891,Nobina Sverige AB,1
121120000309115918,Nobina Sverige AB,1
121120000309113596,Nobina Sverige AB,1
121120000309113650,Nobina Sverige AB,1
121120000309113704,Nobina Sverige AB,1
121120000309113758,Nobina Sverige AB,1
121120000309113812,Nobina Sverige AB,1
121120000309114055,Nobina Sverige AB,1
121120000309114082,Nobina Sverige AB,1
121120000309114462,Nobina Sverige AB,1
121120000309114489,Nobina Sverige AB,1
121120000309114544,Nobina Sverige AB,1
121120000309114710,Nobina Sverige AB,1
