from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022012033015002,9022012033015001,1,,121120000309130832,121120000305141062
9022012033015002,9022012033015001,1,,121120000309130969,121120000305140094
9022012033015002,9022012033015001,1,,121120000309131389,121120000305140314
9022012033015002,9022012033015001,1,,121120000305083412,121120000305140666
9022012033015002,9022012033015001,1,,121120000305083370,121120000305140270
9022012033015002,9022012033015001,1,,121120000305083454,121120000305141640
9022012033015002,9022012033015001,1,,121120000305086905,121120000305142256
9022012061087002,9022012061087002,1,,121120000309137926,121120000309157589
9022012061087002,9022012061087002,1,,121120000300579448,121120000309159820
9022012061087001,9022012061087001,1,,121120000297607313,121120000309185131
9022012061087001,9022012061087001,1,,121120000297607351,121120000309185185
9022012061087001,9022012061087001,1,,121120000297607389,121120000309185239
9022012061087001,9022012061087001,1,,121120000297607427,121120000309185293
9022012061087001,9022012061087001,1,,121120000300580731,121120000309185077
9022012062025004,9022012062025003,1,,121120000309156989,121120000309167030
9022012062025004,9022012062025004,1,,121120000309156989,121120000309163280
9022012062025004,9022012062025004,1,,121120000309157539,121120000309162715
9022012062025004,9022012062025003,1,,121120000309157539,121120000309164271
9022012062025004,9022012062025003,1,,121120000309157589,121120000309164423
9022012062025004,9022012062025004,1,,121120000309157589,121120000309162865
9022012062025004,9022012062025004,1,,121120000309158571,121120000309161916
9022012062025004,9022012062025004,1,,121120000309157189,121120000300599669
9022012062025004,9022012062025003,1,,121120000309157489,121120000309167721
9022012062025004,9022012062025004,1,,121120000309157489,121120000309162600
9022012062025004,9022012062025004,1,,121120000309157921,121120000300598871
9022012062025004,9022012062025004,1,,121120000309158671,121120000309162068
9022012062025004,9022012062025003,1,,121120000309156339,121120000309166876
9022012062025004,9022012062025004,1,,121120000309156939,121120000300598833
9022012062025004,9022012062025003,1,,121120000309157089,121120000309167262
9022012062025004,9022012062025004,1,,121120000309157089,121120000300599365
9022012062025004,9022012062025004,1,,121120000309158621,121120000309161992
9022012062025004,9022012062025004,1,,121120000309158721,121120000309162144
9022012062025004,9022012062025004,1,,121120000309157039,121120000309163360
9022012062025004,9022012062025003,1,,121120000309157039,121120000309167186
9022012062025004,9022012062025003,1,,121120000309157139,121120000309167337
9022012062025004,9022012062025004,1,,121120000309157139,121120000300599441
9022012062025004,9022012062025004,1,,121120000309157439,121120000309162487
9022012062025004,9022012062025003,1,,121120000309157439,121120000309167605
9022012062025004,9022012062025003,1,,121120000309157639,121120000309164573
9022012062025004,9022012062025004,1,,121120000309157971,121120000300598985
9022012062025004,9022012062025003,1,,121120000309158221,121120000309166534
9022012062025004,9022012062025004,1,,121120000309158771,121120000309162220
9022012062025003,9022012062025004,1,,121120000305077051,121120000309163405
9022012062025003,9022012062025003,1,,121120000305077051,121120000309167953
9022012062025003,9022012062025003,1,,121120000305077324,121120000309167721
9022012062025003,9022012062025003,1,,121120000305077480,121120000309164687
9022012062025003,9022012062025003,1,,121120000305077558,121120000309168297
9022012062025003,9022012062025003,1,,121120000305077986,121120000309165774
9022012062025003,9022012062025003,1,,121120000305076718,121120000309167839
9022012061087001,9022012061087001,1,,121120000305076718,121120000309185789
9022012062025003,9022012062025003,1,,121120000305076757,121120000309167915
9022012062025003,9022012062025004,1,,121120000305076757,121120000300598871
9022012061087001,9022012061087001,1,,121120000305076757,121120000309185403
9022012062025003,9022012062025003,1,,121120000305076796,121120000309166914
9022012062025003,9022012062025004,1,,121120000305076796,121120000300598985
9022012062025003,9022012062025004,1,,121120000305076973,121120000309163360
9022012062025003,9022012062025003,1,,121120000305076973,121120000309167186
9022012062025003,9022012062025003,1,,121120000305077246,121120000309167453
9022012061087001,9022012061087001,1,,121120000305077246,121120000309185293
9022012062025003,9022012062025003,1,,121120000305077363,121120000309164271
9022012062025003,9022012062025004,1,,121120000305077363,121120000309162715
9022012061087001,9022012061087001,1,,121120000305077363,121120000309184914
9022012062025003,9022012062025004,1,,121120000305077402,121120000309162865
9022012062025003,9022012062025003,1,,121120000305077402,121120000309164423
9022012062025003,9022012062025003,1,,121120000305077519,121120000309164800
9022012061087001,9022012061087001,1,,121120000305077519,121120000309185513
9022012062025003,9022012062025003,1,,121120000305077012,121120000309167337
9022012062025003,9022012062025004,1,,121120000305077012,121120000300599441
9022012061087001,9022012061087001,1,,121120000305077012,121120000309185023
9022012062025003,9022012062025003,1,,121120000305077090,121120000309168069
9022012061087001,9022012061087001,1,,121120000305077090,121120000309185077
9022012062025003,9022012062025003,1,,121120000305077441,121120000309164573
9022012061087001,9022012061087001,1,,121120000305077441,121120000309184969
9022012062025003,9022012062025003,1,,121120000305078024,121120000309165850
9022012062025003,9022012062025003,1,,121120000305078100,121120000309166002
9022012062025003,9022012062025003,1,,121120000305076835,121120000309167030
9022012062025003,9022012062025004,1,,121120000305076835,121120000309163280
9022012061087001,9022012061087001,1,,121120000305076835,121120000309185458
9022012062025003,9022012062025003,1,,121120000305077129,121120000309168145
9022012061087001,9022012061087001,1,,121120000305077129,121120000309185131
9022012062025003,9022012062025003,1,,121120000305077168,121120000309168183
9022012061087001,9022012061087001,1,,121120000305077168,121120000309185185
9022012061087001,9022012061087001,1,,121120000305077207,121120000309185239
9022012062025003,9022012062025003,1,,121120000305078062,121120000309165926
9022012062025003,9022012062025003,1,,121120000305078138,121120000309166078
9022012061087001,9022012061087001,1,,121120000309160084,121120000309139502
9022012062025003,9022012062025003,1,,121120000309160084,121120000309164349
9022012062025003,9022012062025004,1,,121120000309160084,121120000309162791
9022012061087001,9022012061087001,1,,121120000309160390,121120000309139961
9022012061087001,9022012061087001,1,,121120000309160118,121120000309138944
9022012062025003,9022012062025003,1,,121120000309160118,121120000309164499
9022012062025003,9022012062025004,1,,121120000309160118,121120000309162939
9022012061087001,9022012061087001,1,,121120000309160254,121120000309139370
9022012062025003,9022012062025003,1,,121120000309160254,121120000309167108
9022012062025003,9022012062025004,1,,121120000309160254,121120000309163320
9022012062025003,9022012062025004,1,,121120000309160322,121120000300599479
9022012061087001,9022012061087001,1,,121120000309160152,121120000309138988
9022012062025003,9022012062025004,1,,121120000309160152,121120000309163050
9022012062025003,9022012062025003,1,,121120000309160152,121120000309164649
9022012061087001,9022012061087001,1,,121120000309160186,121120000309139032
9022012062025003,9022012062025004,1,,121120000309160186,121120000309163161
9022012062025003,9022012062025003,1,,121120000309160186,121120000309164763
9022012061087001,9022012061087001,1,,121120000309160288,121120000309139414
9022012062025003,9022012062025003,1,,121120000309160288,121120000309167262
9022012062025003,9022012062025004,1,,121120000309160288,121120000300599365
9022012062025004,9022012062025003,1,,121120000309162450,121120000305077285
9022012062025004,9022012062025004,1,,121120000309162450,121120000309157439
9022012062025004,9022012062025003,1,,121120000309162828,121120000305077402
9022012062025004,9022012062025004,1,,121120000309162976,121120000309157639
9022012062025004,9022012062025003,1,,121120000309162976,121120000305077441
9022012062025004,9022012062025004,1,,121120000309163161,121120000309159912
9022012062025004,9022012062025004,1,,121120000309163526,121120000309159774
9022012062025004,9022012062025004,1,,121120000309161306,121120000309160004
9022012062025004,9022012062025003,1,,121120000309162676,121120000305077363
9022012062025004,9022012062025004,1,,121120000309163050,121120000309159548
9022012062025004,9022012062025004,1,,121120000309162939,121120000309159502
9022012062025004,9022012062025003,1,,121120000309163445,121120000305077090
9022012062025004,9022012062025004,1,,121120000309162563,121120000309157489
9022012062025004,9022012062025003,1,,121120000309162563,121120000305077324
9022012062025004,9022012062025003,1,,121120000309162752,121120000309160084
9022012062025004,9022012062025003,1,,121120000309162902,121120000309160118
9022012062025004,9022012062025003,1,,121120000309163087,121120000305077480
9022012062025004,9022012062025004,1,,121120000309163087,121120000309157689
9022012062025004,9022012062025003,1,,121120000300599479,121120000309160322
9022012062025004,9022012062025003,1,,121120000300599517,121120000305077051
9022012062025004,9022012062025003,1,,121120000300598909,121120000309160390
9022012062025004,9022012062025004,1,,121120000300599061,121120000309159683
9022012062025004,9022012062025004,1,,121120000300599175,121120000309159728
9022012062025004,9022012062025003,1,,121120000300599175,121120000309160254
9022012062025004,9022012062025003,1,,121120000300599251,121120000305076973
9022012062025004,9022012062025003,1,,121120000300599403,121120000305077012
9022012062025004,9022012062025004,1,,121120000300598871,121120000309157921
9022012062025004,9022012062025004,1,,121120000300598985,121120000309157971
9022012062025004,9022012062025003,1,,121120000300599099,121120000305076835
9022012062025004,9022012062025003,1,,121120000300599327,121120000309160288
9022012062025004,9022012062025004,1,,121120000300599365,121120000309159593
9022012062027002,9022012062027001,1,,121120000309164423,121120000309162939
9022012062025003,9022012062025004,1,,121120000309164423,121120000309157589
9022012062027002,9022012062027001,1,,121120000309164499,121120000309163013
9022012062025003,9022012062025004,1,,121120000309164499,121120000309159502
9022012062025003,9022012062025003,1,,121120000309164611,121120000309160152
9022012062027002,9022012062027001,1,,121120000309164611,121120000309163087
9022012062025003,9022012062025004,1,,121120000309164687,121120000309157689
9022012062027002,9022012062027001,1,,121120000309164687,121120000309163161
9022012062027002,9022012062027001,1,,121120000309164838,121120000309163235
9022012062025003,9022012062025003,1,,121120000309164838,121120000309160220
9022012062025003,9022012062025004,1,,121120000309164876,121120000309159958
9022012062027002,9022012062027001,1,,121120000309165736,121120000309161840
9022012062027002,9022012062027001,1,,121120000309165774,121120000309161878
9022012062025003,9022012062025004,1,,121120000309165774,121120000309158521
9022012062025003,9022012062025004,1,,121120000309165926,121120000309158621
9022012062025003,9022012062025004,1,,121120000309166800,121120000309157739
9022012062027002,9022012062027001,1,,121120000309166800,121120000309164040
9022012062027002,9022012062027001,1,,121120000309166914,121120000300599061
9022012062025003,9022012062025004,1,,121120000309166914,121120000309157971
9022012062025003,9022012062025004,1,,121120000309166914,121120000309159638
9022012062027002,9022012062027001,1,,121120000309167146,121120000300599365
9022012062025003,9022012062025003,1,,121120000309167146,121120000305076973
9022012062027002,9022012062027001,1,,121120000309167186,121120000300599403
9022012062025003,9022012062025004,1,,121120000309167262,121120000309159593
9022012062025003,9022012062025004,1,,121120000309167262,121120000309157089
9022012062027002,9022012062027001,1,,121120000309167337,121120000300599517
9022012062025003,9022012062025004,1,,121120000309167337,121120000309157139
9022012062027002,9022012062027001,1,,121120000309167375,121120000309163405
9022012062025003,9022012062025003,1,,121120000309167375,121120000309160322
9022012062027002,9022012062027001,1,,121120000309167415,121120000300599593
9022012062025003,9022012062025004,1,,121120000309167453,121120000309157389
9022012062027002,9022012062027001,1,,121120000309167453,121120000309161268
9022012062025003,9022012062025003,1,,121120000309167453,121120000305077246
9022012062025003,9022012062025003,1,,121120000309167683,121120000305077324
9022012062025003,9022012062025004,1,,121120000309168069,121120000309157189
9022012062027002,9022012062027001,1,,121120000309168259,121120000309161230
9022012062025003,9022012062025004,1,,121120000309164271,121120000309157539
9022012062027002,9022012062027001,1,,121120000309164271,121120000309162791
9022012062025003,9022012062025004,1,,121120000309164649,121120000309159548
9022012062027002,9022012062027001,1,,121120000309164649,121120000309163124
9022012062027002,9022012062027001,1,,121120000309164763,121120000309163198
9022012062025003,9022012062025004,1,,121120000309164763,121120000309159912
9022012062025003,9022012062025004,1,,121120000309166002,121120000309158671
9022012062027002,9022012062027001,1,,121120000309167030,121120000300599251
9022012062027002,9022012062027001,1,,121120000309167108,121120000300599327
9022012062027002,9022012062027001,1,,121120000309167761,121120000309162715
9022012062027002,9022012062027001,1,,121120000309167799,121120000309162752
9022012062025003,9022012062025003,1,,121120000309167799,121120000305077363
9022012062027002,9022012062027001,1,,121120000309167993,121120000300599669
9022012062025003,9022012062025004,1,,121120000309168183,121120000309157289
9022012062025003,9022012062025003,1,,121120000309168183,121120000305077168
9022012062027002,9022012062027001,1,,121120000309168183,121120000309161154
9022012062025003,9022012062025004,1,,121120000309164573,121120000309157639
9022012062027002,9022012062027001,1,,121120000309164573,121120000309163050
9022012062025003,9022012062025004,1,,121120000309164800,121120000309157789
9022012062027002,9022012062027001,1,,121120000309166838,121120000309163716
9022012062025003,9022012062025004,1,,121120000309166838,121120000309156689
9022012062025003,9022012062025003,1,,121120000309166990,121120000305076835
9022012062025003,9022012062025003,1,,121120000309167300,121120000305077012
9022012062027002,9022012062027001,1,,121120000309167300,121120000300599479
9022012062027002,9022012062027001,1,,121120000309167567,121120000309162487
9022012062027002,9022012062027001,1,,121120000309167915,121120000300598947
9022012062025003,9022012062025003,1,,121120000309167915,121120000305076757
9022012062025003,9022012062025004,1,,121120000309167915,121120000309157921
9022012062025003,9022012062025004,1,,121120000309168221,121120000309157339
9022012062027002,9022012062027001,1,,121120000309168221,121120000309161192
9022012062025003,9022012062025003,1,,121120000309168221,121120000305077207
9022012062025003,9022012062025003,1,,121120000309168297,121120000305077558
9022012062027002,9022012062027001,1,,121120000309168297,121120000309161344
9022012062025003,9022012062025004,1,,121120000309168297,121120000309157839
9022012062025003,9022012062025003,1,,121120000309164309,121120000309160084
9022012062027002,9022012062027001,1,,121120000309164309,121120000309162828
9022012062027002,9022012062027001,1,,121120000309164349,121120000309162865
9022012062027002,9022012062027001,1,,121120000309164386,121120000309162902
9022012062025003,9022012062025003,1,,121120000309164386,121120000305077402
9022012062027002,9022012062027001,1,,121120000309164461,121120000309162976
9022012062025003,9022012062025003,1,,121120000309164461,121120000309160118
9022012062025003,9022012062025003,1,,121120000309164536,121120000305077441
9022012062025003,9022012062025003,1,,121120000309164725,121120000309160186
9022012062027002,9022012062027001,1,,121120000309164913,121120000309161306
9022012062025003,9022012062025004,1,,121120000309164989,121120000309160004
9022012062025003,9022012062025004,1,,121120000309165850,121120000309158571
9022012062025003,9022012062025004,1,,121120000309166762,121120000309156789
9022012062027002,9022012062027001,1,,121120000309166952,121120000309163280
9022012062027002,9022012062027001,1,,121120000309167068,121120000309163360
9022012062025003,9022012062025003,1,,121120000309167068,121120000309160254
9022012062025003,9022012062025004,1,,121120000309167068,121120000309159728
9022012062025003,9022012062025003,1,,121120000309167224,121120000309160288
9022012062027002,9022012062027001,1,,121120000309167839,121120000309163526
9022012062025003,9022012062025004,1,,121120000309167839,121120000309156839
9022012062027002,9022012062027001,1,,121120000309167877,121120000300598833
9022012062025003,9022012062025004,1,,121120000309167877,121120000309156889
9022012062027002,9022012062027001,1,,121120000309167953,121120000309163445
9022012062025003,9022012062025004,1,,121120000309168145,121120000309157239
9022012062027002,9022012062027001,1,,121120000309168145,121120000309161116
9022012062025003,9022012062025003,1,,121120000309168145,121120000305077129
9022012061087002,9022012061087002,1,,121120000309184786,121120000309157639
9022012061087002,9022012061087002,1,,121120000309184828,121120000309157789
9022012061087002,9022012061087002,1,,121120000309184534,121120000300579009
9022012063042001,9022012063042002,1,,121120000311947301,121120000297596589
9022012063042001,9022012063042002,1,,121120000311948027,121120000297596639
9022012063042001,9022012063042002,1,,121120000311947928,121120000297596614
9022012063042001,9022012063042002,1,,121120000312282859,121120000297596614
9022012063042001,9022012063042002,1,,121120000312282958,121120000297596639
9022012063042001,9022012063042002,1,,121120000312282232,121120000297596589
9022012063042002,9022012063042001,1,,121120000311949163,121120000297596689
9022012063042002,9022012063042001,1,,121120000311948437,121120000297596664
9022012063042002,9022012063042002,1,,121120000311948437,121120000297601843
9022012063042002,9022012063042001,1,,121120000311949262,121120000297596714
9022012063042002,9022012063042002,1,,121120000311949262,121120000297601948
9022012063042002,9022012063042002,1,,121120000297596589,121120000311948404
9022012063042001,9022012063042001,1,,121120000297596689,121120000311947961
9022012063042001,9022012063042002,1,,121120000297596689,121120000311949163
9022012063042001,9022012063042001,1,,121120000297596689,121120000312282892
9022012063042001,9022012063042001,1,,121120000297596664,121120000311947334
9022012063042001,9022012063042002,1,,121120000297596664,121120000311948437
9022012063042001,9022012063042001,1,,121120000297596664,121120000312282265
9022012063042001,9022012063042001,1,,121120000297596714,121120000311948060
9022012063042001,9022012063042002,1,,121120000297596714,121120000311949262
9022012063042001,9022012063042001,1,,121120000297596714,121120000312282991
9022012033015001,9022012033015002,1,,121120000305139874,121120000309132524
9022012033015001,9022012033015002,1,,121120000305140226,121120000305083370
9022012033015001,9022012033015001,1,,121120000305140270,121120000305081626
9022012033015001,9022012033015002,1,,121120000305140798,121120000305084127
9022012033015001,9022012033015002,1,,121120000305141018,121120000309130832
9022012033015001,9022012033015002,1,,121120000305141684,121120000305086738
9022012033015001,9022012033015002,1,,121120000305139918,121120000309132565
9022012033015001,9022012033015002,1,,121120000305140446,121120000305083799
9022012033015001,9022012033015002,1,,121120000305140710,121120000305084045
9022012033015001,9022012033015002,1,,121120000305141062,121120000305241415
9022012033015001,9022012033015002,1,,121120000305141062,121120000309130536
9022012033015001,9022012033015001,1,,121120000305141238,121120000305080846
9022012033015001,9022012033015001,1,,121120000305141238,121120000305239541
9022012033015001,9022012033015002,1,,121120000305141238,121120000309130298
9022012033015001,9022012033015001,1,,121120000305140358,121120000305081708
9022012033015001,9022012033015001,1,,121120000305140402,121120000309129023
9022012033015001,9022012033015001,1,,121120000305140666,121120000305080071
9022012033015001,9022012033015001,1,,121120000305140842,121120000305080196
9022012033015001,9022012033015001,1,,121120000305140842,121120000309129262
9022012033015001,9022012033015002,1,,121120000305140842,121120000309130664
9022012033015001,9022012033015002,1,,121120000305140930,121120000305241175
9022012033015001,9022012033015001,1,,121120000305140974,121120000305239245
9022012033015001,9022012033015001,1,,121120000305141326,121120000305080969
9022012033015001,9022012033015002,1,,121120000305141326,121120000305241895
9022012033015001,9022012033015002,1,,121120000305141508,121120000305084209
9022012033015001,9022012033015002,1,,121120000305141596,121120000305084373
9022012033015001,9022012033015001,1,,121120000305141640,121120000305080360
9022012033015001,9022012033015002,1,,121120000305142012,121120000305086905
9022012033015001,9022012033015001,1,,121120000305140314,121120000305081667
9022012033015001,9022012033015001,1,,121120000305140490,121120000309129599
9022012033015001,9022012033015002,1,,121120000305140534,121120000305083881
9022012033015001,9022012033015001,1,,121120000305140578,121120000309129642
9022012033015001,9022012033015002,1,,121120000305140622,121120000305083963
9022012033015001,9022012033015001,1,,121120000305140754,121120000305080114
9022012033015001,9022012033015001,1,,121120000305141106,121120000305239393
9022012033015001,9022012033015002,1,,121120000305141106,121120000309130622
9022012033015001,9022012033015001,1,,121120000305141194,121120000305080764
9022012033015001,9022012033015002,1,,121120000305141194,121120000305241655
9022012033015001,9022012033015002,1,,121120000305141442,121120000305083717
9022012033015001,9022012033015001,1,,121120000305141552,121120000305080278
9022012033015001,9022012033015001,1,,121120000305141728,121120000305080442
9022012033015001,9022012033015002,1,,121120000305142256,121120000309130076
9022012063042001,9022012063042002,1,,121120000297601701,121120000311948338
9022012063042001,9022012063042002,1,,121120000297601736,121120000311949196
9022012063042001,9022012063042002,1,,121120000297601736,121120000311949922
9022012063042001,9022012063042002,1,,121120000297601771,121120000311949295
9022012063069001,9022012063069001,1,,121120000297601843,121120000309225766
9022012063042002,9022012063042001,1,,121120000297601843,121120000311947334
9022012063042002,9022012063042001,1,,121120000297601843,121120000312282265
9022012063042002,9022012063042001,1,,121120000297601948,121120000311948060
9022012063042002,9022012063042001,1,,121120000297601948,121120000312282991
9022012085007003,9022012085007001,1,,121120000295731035,121120000309312085
9022012081222001,9022012081222001,1,,121120000309219619,121120000312205880
9022012081080001,9022012081080001,1,,121120000309219831,121120000309304355
9022012081222001,9022012081222001,1,,121120000309220003,121120000312205843
9022012065008001,9022012065008001,1,,121120000305123511,121120000310070330
9022012081080001,9022012081080001,1,,121120000305123735,121120000309304571
9022012081222001,9022012081222001,1,,121120000305125015,121120000312205590
9022012081222001,9022012081222001,1,,121120000305121791,121120000300628072
9022012081080001,9022012081080001,1,,121120000305122671,121120000309304607
9022012081222001,9022012081222001,1,,121120000305123287,121120000295762868
9022012081222001,9022012081222001,1,,121120000305121175,121120000300628008
9022012081222001,9022012081222001,1,,121120000305121511,121120000300628040
9022012081080001,9022012081080001,1,,121120000305122615,121120000309304391
9022012081080001,9022012081080001,1,,121120000305124407,121120000309304319
9022012081222001,9022012081222001,1,,121120000312215948,121120000312205880
9022012081080001,9022012081080001,1,,121120000312216698,121120000309304391
9022012081080001,9022012081080001,1,,121120000312216643,121120000309304355
9022012081080001,9022012081080001,1,,121120000312218020,121120000309304319
9022012081222001,9022012081222001,1,,121120000312214378,121120000312205590
9022012081222001,9022012081222001,1,,121120000312214543,121120000300628008
9022012081222001,9022012081222001,1,,121120000312214873,121120000300628040
9022012081222001,9022012081222001,1,,121120000312215148,121120000300628072
9022012081222001,9022012081222001,1,,121120000312216117,121120000312205843
9022012081222001,9022012081222001,1,,121120000312216918,121120000295762868
9022012081080001,9022012081080001,1,,121120000312217360,121120000309304571
9022012081080001,9022012081080001,1,,121120000312215990,121120000309304607
9022012065008001,9022012065008001,1,,121120000312217140,121120000310070330
9022012081222002,9022012081222001,1,,121120000309220763,121120000309116423
9022012081222002,9022012081222001,1,,121120000309220368,121120000309116537
9022012081222002,9022012081222001,1,,121120000305125187,121120000309116573
9022012081222002,9022012081222001,1,,121120000305129131,121120000309116283
9022012081222002,9022012081222001,1,,121120000312221858,121120000312209466
9022012081222002,9022012081222001,1,,121120000312221309,121120000312209398
9022012081222002,9022012081222001,1,,121120000312221770,121120000312209501
9022012081222002,9022012081222001,1,,121120000312222213,121120000312209262
9022012081222002,9022012081222002,1,,121120000295761809,121120000309220368
9022012081222002,9022012081222002,1,,121120000295761809,121120000312221858
9022012081222002,9022012081222002,1,,121120000295761920,121120000309220763
9022012081222002,9022012081222002,1,,121120000295761920,121120000312221309
9022012081222002,9022012081222002,1,,121120000295762179,121120000305128859
9022012081222002,9022012081222002,1,,121120000295762179,121120000312223981
9022012081222002,9022012081222002,1,,121120000295762464,121120000305128707
9022012081222002,9022012081222002,1,,121120000295762464,121120000312223831
9022012081222002,9022012081222002,1,,121120000295761883,121120000305125235
9022012081222002,9022012081222002,1,,121120000295761883,121120000312221474
9022012081222002,9022012081222002,1,,121120000295762105,121120000305127795
9022012081222002,9022012081222002,1,,121120000295762105,121120000312220627
9022012081222002,9022012081222002,1,,121120000295761846,121120000305128403
9022012081222002,9022012081222001,1,,121120000295761846,121120000309118789
9022012081222002,9022012081222002,1,,121120000295761846,121120000312223531
9022012081222002,9022012081222002,1,,121120000295762142,121120000305128555
9022012081222002,9022012081222002,1,,121120000295762142,121120000312223681
9022012081222002,9022012081222002,1,,121120000295762439,121120000305128099
9022012081222002,9022012081222002,1,,121120000295762439,121120000312220927
9022012081222001,9022012081222001,1,,121120000312205843,121120000295762489
9022012081222001,9022012081222001,1,,121120000312205880,121120000295762519
9022012081222002,9022012081222002,1,,121120000312205953,121120000312221120
9022012081222002,9022012081222002,1,,121120000312206158,121120000295761846
9022012081222002,9022012081222001,1,,121120000312206158,121120000295762825
9022012081222002,9022012081222002,1,,121120000312206158,121120000305128403
9022012081222002,9022012081222002,1,,121120000312206158,121120000312223531
9022012081222002,9022012081222002,1,,121120000312257142,121120000305125539
9022012081222002,9022012081222002,1,,121120000312257142,121120000312221120
9022012081222002,9022012081222001,1,,121120000312257070,121120000295763120
9022012081222002,9022012081222002,1,,121120000312257070,121120000309220322
9022012081222002,9022012081222002,1,,121120000312257070,121120000312221813
9022012081222002,9022012081222002,1,,121120000312206066,121120000295762031
9022012081222002,9022012081222001,1,,121120000312205905,121120000295763120
9022012081222002,9022012081222002,1,,121120000312205905,121120000312221813
9022012081222002,9022012081222002,1,,121120000312205998,121120000305129131
9022012081222002,9022012081222002,1,,121120000312205998,121120000312222213
9022012081222002,9022012081222002,1,,121120000312206043,121120000305129587
9022012081222002,9022012081222002,1,,121120000312206043,121120000312222663
9022012030078001,9022012030078001,1,,121120000309227786,121120000309115259
9022012030078001,9022012030078002,1,,121120000309227786,121120000309116791
9022012030078001,9022012030078001,1,,121120000309227786,121120000312208965
9022012030078001,9022012030078002,1,,121120000309227786,121120000312210060
9022012030078001,9022012030078001,1,,121120000309228468,121120000309114406
9022012030078001,9022012030078001,1,,121120000309228468,121120000312207629
9022012030078001,9022012030078001,1,,121120000309227354,121120000309114928
9022012030078001,9022012030078001,1,,121120000309227354,121120000312208718
9022012030078001,9022012030078002,1,,121120000309227834,121120000309112697
9022012030078001,9022012030078002,1,,121120000309227834,121120000309116962
9022012030078001,9022012030078002,1,,121120000309227834,121120000312210127
9022012030078001,9022012030078001,1,,121120000309228128,121120000309114517
9022012030078001,9022012030078001,1,,121120000309228128,121120000312207656
9022012030078001,9022012030078001,1,,121120000309228176,121120000309114544
9022012030078001,9022012030078001,1,,121120000309228176,121120000312207682
9022012030078001,9022012030078001,1,,121120000309228224,121120000309114601
9022012030078001,9022012030078001,1,,121120000309228224,121120000312207737
9022012030078001,9022012030078002,1,,121120000309228322,121120000309116477
9022012030078001,9022012030078001,1,,121120000309227262,121120000309114955
9022012030078001,9022012030078002,1,,121120000309227262,121120000309116824
9022012030078001,9022012030078001,1,,121120000309227262,121120000312208744
9022012030078001,9022012030078002,1,,121120000309227262,121120000312210377
9022012030078001,9022012030078002,1,,121120000309227738,121120000309116758
9022012030078001,9022012030078002,1,,121120000309227738,121120000312210028
9022012030078001,9022012030078001,1,,121120000305153113,121120000309115154
9022012030078001,9022012030078001,1,,121120000305153113,121120000312208906
9022012030078001,9022012030078001,1,,121120000305153873,121120000309114571
9022012030078001,9022012030078002,1,,121120000305153873,121120000309116423
9022012030078001,9022012030078001,1,,121120000305153873,121120000312207708
9022012030078001,9022012030078002,1,,121120000305153873,121120000312209398
9022012030078001,9022012030078002,1,,121120000305153732,121120000309112466
9022012030078001,9022012030078001,1,,121120000305151428,121120000309114656
9022012030078001,9022012030078001,1,,121120000305151428,121120000312207790
9022012030078001,9022012030078001,1,,121120000305152692,121120000309115287
9022012030078001,9022012030078001,1,,121120000305152692,121120000312208992
9022012030078001,9022012030078002,1,,121120000305152830,121120000309118639
9022012030078001,9022012030078002,1,,121120000305152830,121120000312209863
9022012030078001,9022012030078001,1,,121120000305152972,121120000309114955
9022012030078001,9022012030078002,1,,121120000305152972,121120000309116824
9022012030078001,9022012030078001,1,,121120000305152972,121120000312208744
9022012030078001,9022012030078002,1,,121120000305152972,121120000312210377
9022012030078001,9022012030078001,1,,121120000305153066,121120000309115043
9022012030078001,9022012030078001,1,,121120000305153066,121120000312208799
9022012030078001,9022012030078001,1,,121120000305153160,121120000309115070
9022012030078001,9022012030078002,1,,121120000305153160,121120000309116690
9022012030078001,9022012030078001,1,,121120000305153160,121120000312208825
9022012030078001,9022012030078002,1,,121120000305153160,121120000312209962
9022012030078001,9022012030078002,1,,121120000305153685,121120000309116609
9022012030078001,9022012030078002,1,,121120000305153685,121120000312209536
9022012030078001,9022012030078001,1,,121120000305154108,121120000309111501
9022012030046001,9022012030046001,1,,121120000305154108,121120000309111501
9022012030078001,9022012030078002,1,,121120000305153207,121120000309113215
9022012030078001,9022012030078001,1,,121120000305153207,121120000309115097
9022012030078001,9022012030078002,1,,121120000305153207,121120000309116725
9022012030078001,9022012030078001,1,,121120000305153207,121120000312208851
9022012030078001,9022012030078002,1,,121120000305153207,121120000312209996
9022012030078001,9022012030078001,1,,121120000305153254,121120000309115124
9022012030078001,9022012030078001,1,,121120000305153254,121120000312208877
9022012030078001,9022012030078002,1,,121120000305153920,121120000309113329
9022012081142001,9022012081142002,1,,121120000309228956,121120000309218284
9022012081142001,9022012081142002,1,,121120000309229450,121120000295767580
9022012030046002,9022012030046002,1,,121120000309229809,121120000309112697
9022012030078002,9022012030078002,1,,121120000309229809,121120000309112697
9022012030046002,9022012030046002,1,,121120000309229857,121120000309113329
9022012030078002,9022012030078002,1,,121120000309229857,121120000309113329
9022012081142001,9022012081142002,1,,121120000309228704,121120000309217823
9022012081142001,9022012081142002,1,,121120000309228848,121120000309218234
9022012030078002,9022012030078001,1,,121120000309228991,121120000309111719
9022012030046002,9022012030046002,1,,121120000309230229,121120000309112410
9022012030078002,9022012030078002,1,,121120000309230229,121120000309112410
